level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	31	2	229	1569	29	24	0	伍
5	1	14	1	31	3	260	1570	14	23	0	窗
5	1	14	1	31	4	275	1570	15	23	0	定
5	1	14	1	31	5	291	1570	14	23	0	能
5	1	14	1	31	6	307	1570	13	23	0	鋪
5	1	14	1	31	7	652	1582	8	3	76	-
5	1	14	1	31	8	765	1582	8	3	61	~
5	1	14	1	31	9	878	1582	8	3	64	~
5	1	14	1	31	10	983	1572	16	18	53	先
5	1	14	1	31	11	1092	1571	26	21	0	[4
5	1	14	1	31	12	1219	1581	8	3	56	~
5	1	14	1	31	13	1332	1581	8	2	57	~
5	1	14	1	31	14	1446	1580	8	3	73	~
4	1	14	1	32	0	183	1601	1275	25	-1	
5	1	14	1	32	1	183	1602	27	23	0	脫
5	1	14	1	32	2	210	1601	9	24	49	(
5	1	14	1	32	3	222	1601	29	24	0	隊
5	1	14	1	32	4	255	1602	21	23	31	13
5	1	14	1	32	5	652	1614	8	3	56	~
5	1	14	1	32	6	765	1614	8	3	69	-
5	1	14	1	32	7	878	1614	8	3	54	-
5	1	14	1	32	8	992	1614	8	2	58	~
5	1	14	1	32	9	1070	1603	48	23	34	(77
5	1	14	1	32	10	1184	1603	33	22	68	人
5	1	14	1	32	11	1219	1603	12	21	17	9
5	1	14	1	32	12	1310	1602	33	22	14	(8
5	1	14	1	32	13	1410	1602	48	23	0	(0209)
4	1	14	1	33	0	183	1634	1270	24	-1	
5	1	14	1	33	1	183	1634	29	23	0	藉
5	1	14	1	33	2	214	1634	29	23	0	饋
5	1	14	1	33	3	244	1634	30	23	30	族
5	1	14	1	33	4	275	1634	22	23	46	的
5	1	14	1	33	5	298	1634	67	24	25	扶手
5	1	14	1	33	6	366	1634	15	22	0	崩
5	1	14	1	33	7	652	1647	8	2	77	~
5	1	14	1	33	8	765	1646	8	3	56	~
5	1	14	1	33	9	878	1646	8	3	70	~
5	1	14	1	33	10	992	1646	8	3	83	-
5	1	14	1	33	11	1105	1646	8	2	87	-
5	1	14	1	33	12	1219	1646	8	2	93	~
5	1	14	1	33	13	1315	1635	23	18	55	988
5	1	14	1	33	14	1428	1634	25	19	23	8
4	1	14	1	34	0	183	1665	1275	24	-1	
5	1	14	1	34	1	183	1666	28	23	19	宙
5	1	14	1	34	2	213	1665	45	24	0	眶
